"Time","03cfac713ddb","05d4edb11ccc","05e2dc4bab48","12fe0edb1a22","142e2512faa4","15a356ee90d0","163e8d73fac5","166622bd256d","187ae6236163","1979919fbf0f","2031a9936382","22e7a6017802","28044ba4a7ad","30b396f84a51","313b8f5d58f6","3bfa9412b3ac","3d1d30a896da","3f2ea48c60e7","44f61de09fce","452cf0ed41fe","45e6d34f3c90","4da229ff9647","50242d33e417","507aa07cb3f4","534f7ede4add","6024efb8fa75","64028b5fe4a9","6fd3deb2ffa9","750c1c44fa91","79f51af621c3","7e1362b171c6","7e650620618f","a54271c49348","ac0c887de21e","ad93e254a539","b049c32b2cc4","b1d55b931020","b63b699c8207","bec16363de34","c0dfc0337d50","cb8816b39dc5","cbacbdd4ead4","d665d2bb7bd6","dd3871aa1c44","e25b10447cf0","e623c5f5dc60","e6f7c1e58817","e8ca08072d74","f86b4d7f6332","fb4d19ff5398"
1592771000000,,37726796.00000001,,37726768,,,,,,,,,,,,,,,,37726776,,,37726784,,,37726796.00000001,,,37726808,,37726812.00000001,,,,,,,,,,,,37726780.00000001,37726784,,,,37726768,,
1592771000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771001000,37726956,,37726736.00000001,,37726756,37726688,37726744.00000001,,,37726744.00000001,,,37726760.00000001,37726744.00000001,37726764,,37726704,37726692.00000001,37726676.00000001,,37726748,37726760.00000001,,,37726744.00000001,,,,,37726752.00000001,,,37726712.00000001,37726700,,,37726756,,,,,37726760.00000001,,,,37726760.00000001,37726756,,,37726744.00000001
1592771001500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37726636.00000001,,,,,,,,,,,
1592771002500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771003000,,,,,,,,,37726584.00000001,,,37726596,,,,,,,,,,,,37726508.00000001,,,37726480,37726600.00000001,,,,,,,,,,,,37726584.00000001,37726584.00000001,,,,37726576,,,,,
1592771003500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771004000,,,,,,,,37726412.00000001,,,37726256.00000001,,,,,37726356.00000001,,,,,,,,,,,,,,,,37726416.00000001,,,37726256.00000001,37726256.00000001,,37726404,,,,,,,,,,,,
1592771004500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771005000,,37726244,,,,,,,,,,,,,,,,,,37726236.00000001,,,37726240,,,37726244,,,37726252,,37726252,,,,,,,,,,,,37726240,37726240,,,,,37726236.00000001,
1592771005500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771006000,37726148,,37726200.00000001,37726232,37726216.00000001,,37726208,,,37726208,,,37726220.00000001,37726208,37726220.00000001,,37726192.00000001,37726152.00000001,,,37726216.00000001,37726220.00000001,,,37726212.00000001,,,,,37726216.00000001,,,37726196.00000001,37726156,,,37726216.00000001,,,,,37726220.00000001,,,,37726220.00000001,37726216.00000001,37726228,,37726212.00000001
1592771006500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771007000,,,,,,37726084,,,,,,,,,,,,,37726016,,,,,,,,,,,,,,,,,,,,37726000.00000001,,,,,,,,,,,
1592771007500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771008000,,,,,,,,,37725992.00000001,,,37725996,,,,,,,,,,,,,,,,37725996,,,,,,,,,,,,37725992.00000001,37725992.00000001,,,,37725984.00000001,,,,,
1592771008500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771009000,,,,,,,,37725832.00000001,,,,,,,,37725664.00000001,,,,,,,,37725836.00000001,,,37725832.00000001,,,,,37725832.00000001,,,,,,37725804.00000001,,,,,,,,,,,,
1592771009500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771010000,,37725644,,,,,,,,,37725656.00000001,,,,,,,,,,,,,,,37725644,,,37725648,,37725652.00000001,,,,37725652.00000001,37725652.00000001,,,,,,,,,,,,,,
1592771010500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771011000,,,37725604.00000001,37725632,37725612.00000001,,37725608,,,37725608,,,37725624,37725608,37725624,,37725820.00000001,,,37725632,37725616,37725624,37725640.00000001,,37725612.00000001,,,,,37725612.00000001,,,37725596.00000001,37725820.00000001,,,37725616,,,,,37725624,37725636,37725636,,37725624,37725616,37725628,37725632,37725612.00000001
1592771011500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,37725652.00000001,,,,,37725540,,,,,,,,,,,,37725820.00000001,37725532,,,,,,,,,,,,,,,,,,,,37725472,,,,,,,,,,,
1592771012500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771013000,,,,,,,,,37725460.00000001,,,37725468,,,,,,,,,,,,,,,,37725468,,,,,,,,,,,,37725460.00000001,37725460.00000001,,,,37725456,,,,,
1592771013500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771014000,,,,,,,,37725576.00000001,,,,,,,,,,,,,,,,37725608,,,37725608,,,,,37725604.00000001,,,,,,37725432.00000001,,,,,,,,,,,,
1592771014500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771015000,,,,,,,,,,,37725424.00000001,,,,,37725428,,,,,,,,,,,,,37725420.00000001,,37725420.00000001,,,,37725424.00000001,37725424.00000001,,,,,,,,,,,,,,
1592771015500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771016000,,37725408,37725352,37725392,37725364,,37725352,,,37725356.00000001,,,37725372,37725356.00000001,37725368.00000001,,,,,37725400,37725364,37725372,37725404,,37725360.00000001,37725408,,,,37725364,,,37725348.00000001,,,,37725364,,,,,37725372,37725400,37725404,,37725372,37725368.00000001,37725380,37725400,37725360.00000001
1592771016500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771017000,37725332,,,,,37725328,,,,,,,,,,,37725344,37725332,37725328,,,,,,,,,,,,,,,37725344,,,,,37725324,,,,,,,,,,,
1592771017500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771018000,,,,,,,,,37725316.00000001,,,37725320,,,,,,,,,,,,,,,,37725320,,,,,,,,,,,,37725312,37725312,,,,,,,,,
1592771018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771019000,,,,,,,,37725196.00000001,,,,,,,,,,,,,,,,37725288,,,37725284.00000001,,,,,37725260.00000001,,,,,,,,,,,,,37725288,,,,,
1592771019500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771020000,,,,,,,,,,,37725112,,,,,37725120.00000001,,,,,,,,,,,,,,,37725112,,,,37725112,37725112,,37725124,,,,,,,,,,,,
1592771020500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771021000,,37725104,,37725092,37725076,,,,,,,,37725088,37725076,37725084,,,,,37725096,37725084,37725088,37725104,,37725076,37725104,,,37725108,37725076,,,,,,,37725076,,,,,37725088,37725096,37725104,,37725088,37725084,37725088,37725096,37725076
1592771021500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771022000,37725040.00000001,,37725072.00000001,,,37725040.00000001,37725072.00000001,,,37725076,,,,,,,37725052,37725048,37725040.00000001,,,,,,,,,,,,,,37725064.00000001,37725048,,,,,,,,,,,,,,,,
1592771022500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771023000,,,,,,,,,37725028,,,37725032,,,,,,,,,,,,,,,,37725028,,,,,,,,,,,37725032,,,,,,,,,,,
1592771023500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771024000,,,,,,,,,,,,,,,,,,,,,,,,37724988.00000001,,,37724976.00000001,,,,,37724828.00000001,,,,,,,,37725024,37725024,,,,37724992,,,,,
1592771024500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771025000,,,,,,,,37724828.00000001,,,37724820,,,,,37724824.00000001,,,,,,,,,,,,,,,,,,,37724820,37724820,,37724824.00000001,,,,,,,,,,,,
1592771025500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771026000,,37724804.00000001,,37724796,,,,,,,,,37724788,,37724780,,,,,37724800,37724780,37724788,37724804.00000001,,,37724804.00000001,,,37724808,,37724812,,,,,,,,,,,37724788,37724800,37724804.00000001,,37724788,37724784,37724788,37724800,
1592771026500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771027000,37724748,,37724772,,37724776.00000001,37724748,37724768.00000001,,,37724776.00000001,,,,37724776.00000001,,,37724752.00000001,37724748,37724744,,,,,,37724780,,,,,37724776.00000001,,,37724760.00000001,37724752.00000001,,,37724780,,,,,,,,,,,,,37724780
1592771027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771028000,,,,,,,,,,,,37724740.00000001,,,,,,,,,,,,,,,,37724740.00000001,,,,,,,,,,,37724744,,,,,,,,,,,
1592771028500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771029000,,,,,,,,,,,,,,,,,,,,,,,,37724728,,,37724704,,,,,,,,,,,,,37724732,37724732,,,,37724732,,,,,
1592771029500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771030000,,,,,,,,37724568,,,37724556,,,,,37724560,,,,,,,,,,,,,,,,37724568,,,37724556,37724556,,37724564,,,,,,,,,,,,
1592771030500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771031000,,37724548,,37724532.00000001,,,,,,,,,37724532.00000001,,,,,,,37724536,,37724532.00000001,37724540.00000001,,,37724548,,,37724552,,37724552,,,,,,,,,,,37724532.00000001,37724536,37724540.00000001,,37724532.00000001,37724528,37724532.00000001,37724536,
1592771031500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771032000,37724492,,37724512,,37724512,37724488,37724508,,,37724516,,,,37724516,37724520.00000001,,37724496,37724492,37724484,,37724520.00000001,,,,37724516,,,,,37724512,,,37724496,37724492,,,37724516,,,,,,,,,,,,,37724516
1592771032500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771033000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37724484,,,,,,,,,,,
1592771033500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771034000,,,,,,,,,,,,37724480.00000001,,,,,,,,,,,,37724348,,,37724312,37724480.00000001,,,,,,,,,,,,37724476,37724476,,,,37724476,,,,,
1592771034500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771035000,,,,,,,,37724308,,,37724300.00000001,,,,,37724304.00000001,,,,,,,,,,,,,,,,37724308,,,37724296.00000001,37724300.00000001,,37724304.00000001,,,,,,,,,,,,
1592771035500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771036000,,37724284.00000001,,,,,,,37724296.00000001,,,,,,,,,,,,,,37724284.00000001,,,37724284.00000001,,,37724288,,37724292,,,,,,,,,,,,37724280.00000001,37724280.00000001,,,,,37724276,
1592771036500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771037000,37724224.00000001,,37724264.00000001,37724272,37724264.00000001,37724220.00000001,37724260.00000001,,,37724268,,,37724272,37724268,37724268,,37724228.00000001,37724224.00000001,,37724276,37724268,37724272,,,37724268,,,,,,,,37724256,37724224.00000001,,,37724268,,,,,37724272,,,,37724272,37724272,37724272,,37724268
1592771037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771038000,,,,,,,,,,,,,,,,,,,37724220.00000001,,,,,,,,,,,,,,,,,,,,37724216.00000001,,,,,,,,,,,
1592771038500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771039000,,,,,,,,,,,,37724184,,,,,,,,,,,,37724004,,,,37724180,,37724184,,,,,,,,,,37724176,37724176,,,,37724148,,,,,
1592771039500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771040000,,,,,,,,37723996,,,37723984,,,,,37723988.00000001,,,,,,,,,,,37724000.00000001,,,,,37724000.00000001,,,37723984,37723984,,37723996,,,,,,,,,,,,
1592771040500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771041000,,37723968,,,,,,,37723984,,,,,,,,,,,,,,37723964,,,37723968,,,37723976,,37723980.00000001,,,,,,,,,,,,37723964,37723964,,,,,,
1592771041500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771042000,,,37723936,37723952.00000001,37723936,,37723928,,,37723936,,,37723956,37723940.00000001,37723940.00000001,,37723924.00000001,,,37723960.00000001,37723944,37723952.00000001,,,37723940.00000001,,,,,,,,37723924.00000001,37723920.00000001,,,37723936,,,,,37723952.00000001,,,,37723956,37723948,37723948,37723960.00000001,37723940.00000001
1592771042500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771043000,37723920.00000001,,,,,37723916.00000001,,,,,,,,,,,,37723920.00000001,37723912,,,,,,,,,,,,,,,,,,,,37723908,,,,,,,,,,,
1592771043500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771044000,,,,,,,,,,,,37723908,,,,,,,,,,,,,,,,37723904.00000001,,37723904.00000001,,,,,,,,,,37723880,37723880,,,,37723728,,,,,
1592771044500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771045000,,,,,,,,37723720.00000001,,,,,,,,37723716,,,,,,,,37723728,,,37723724.00000001,,,,,37723720.00000001,,,,,,37723716,,,,,,,,,,,,
1592771045500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771046000,,,,,,,,,37723700,,37723712,,,,,,,,,,,,,,,,,,37723688.00000001,,37723700,,,,37723712,37723712,,,,,,,,,,,,,,
1592771046500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771047000,,37723684.00000001,37723652,37723668,37723652,,37723648.00000001,,,37723656,,,37723672,37723656,37723656,,,,,37723672,,37723668,37723684.00000001,,37723656,37723684.00000001,,,,,,,37723644.00000001,,,,37723652,,,,,,37723680,37723680,,37723668,37723668,37723664.00000001,37723672,37723656
1592771047500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771048000,37723628.00000001,,,,,37723624,,,,,,,,,,,37723632,37723628.00000001,37723624,,,,,,,,,,,,,,,37723632,,,,,37723620.00000001,,,,,,,,,,,
1592771048500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771049000,,,,,,,,,,,,37723080.00000001,,,,,,,,,37723080.00000001,,,,,,,37723068.00000001,,37723068.00000001,,,,,,,,,,37722892,37722892,37723420.00000001,,,,,,,,
1592771049500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771050000,,,,,,,,37722852.00000001,,,,,,,,,,,,,,,,37722884.00000001,,,37722876,,,,,37722852.00000001,,,,,,37722820.00000001,,,,,,,37722888.00000001,,,,,
1592771050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771051000,,,,,,,,,37722924.00000001,,37722812.00000001,,,,,37722816,,,,,,,,,,,,,37722788,,37722800,,,,37722808,37722812.00000001,,,,,,,,,,,,,,
1592771051500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771052000,,37722752,37722676,37722692,37722672,,37722668.00000001,,,37722676,,,37722700.00000001,37722676,37722676,,,,,37722700.00000001,,37722696,37722732,,37722676,37722752,,,,,,,37722656,,,,37722672,,,,,,37722724.00000001,37722732,,37722696,37722692,37722684.00000001,37722700.00000001,37722676
1592771052500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771053000,37722612.00000001,,,,,37722604,,,,,,,,,,,37722636,37722624.00000001,37722600,,,,,,,,,,,,,,,37722636,,,,,37722488.00000001,,,,,,,,,,,
1592771053500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771054000,,,,,,,,,,,,37722672,,,,,,,,,37722676,,,,,,,37722636,,37722636,,,,,,,,,,37722576.00000001,37722568.00000001,37722684.00000001,,,,,,,,
1592771054500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771055000,,,,,,,,37722416.00000001,,,,,,,,,,,,,,,,37722452,,,37722448.00000001,,,,,37722428,,,,,,,,,,,,,37722452,,,,,
1592771055500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771056000,,,,,,,,,37722360,,37722380,,,,,37722400,,,,,,,,,,,,,,,37722360,,,,37722380,37722380,,37722412.00000001,,,,,,,,,,,,
1592771056500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771057000,,37722308.00000001,37722236,37722260,37722164.00000001,,37722152,,,37722248,,,37722272.00000001,37722248,37722232.00000001,,,,,37722272.00000001,,37722272.00000001,37722304,,37722248,37722308.00000001,,,37722352,,,,37722124,,,,37722180.00000001,,,,,,37722292,37722292,,,37722260,37722256.00000001,37722272.00000001,37722248
1592771057500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771058000,37722104.00000001,,,,,37722104.00000001,,,,,,,,,,,37722108.00000001,37722104.00000001,37722100.00000001,,,,,,,,,,,,,,,37722108.00000001,,,,,,,,,,,,,,,,
1592771058500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771059000,,,,,,,,,,,,37722008,,,,,,,,,37722028.00000001,,,,,,,37721856,,37721856,,,,,,,,,37722100.00000001,,,37722036.00000001,,,,37722036.00000001,,,,
1592771059500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771060000,,,,,,,,,,,,,,,,,,,,,,,,37721848,,,37721844,,,,,37721840,,,,,,,,37721852.00000001,37721848,,,,37721848,,,,,
1592771060500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771061000,,,,,,,,37721836,,,37721824.00000001,,,,,37721824.00000001,,,,,,,,,,,,,,,,,,,37721820,37721820,,37721836,,,,,,,,,,,,
1592771061500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771062000,,37721808.00000001,,,,,,,37721820,,,,,,,,,,,,,,37721808.00000001,,,37721808.00000001,,,37721812,,37721820,,,,,,,,,,,,37721808.00000001,37721808.00000001,,,,,,
1592771062500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771063000,37721780,,37721804.00000001,37721804.00000001,37721800.00000001,37721776,37721796.00000001,,,37721804.00000001,,,37721808.00000001,37721804.00000001,37721800.00000001,,37721788.00000001,37721784.00000001,,37721808.00000001,,37721808.00000001,,,37721804.00000001,,,,,,,,37721792,37721788.00000001,,,37721800.00000001,,,,,,,,,,37721808.00000001,37721804.00000001,37721808.00000001,37721804.00000001
1592771063500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771064000,,,,,,,,,,,,37721676,,,,,,,37721764,,37721676,,,,,,,37721528.00000001,,37721528.00000001,,,,,,,,,37721748.00000001,,,37721684,,,,37721684,,,,
1592771064500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771065000,,,,,,,,,,,,,,,,,,,,,,,,,,,37721508.00000001,,,,,,,,,,,,,37721512.00000001,37721512.00000001,,,,37721512.00000001,,,,,
1592771065500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771066000,,,,,,,,37721504.00000001,,,37721492.00000001,,,,,37721500,,,,,,,,,,,,,,,,37721508.00000001,,,37721492.00000001,37721492.00000001,,37721504.00000001,,,,,,,,,,,,
1592771066500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771067000,,37721464,,37721432,,,,,37721484.00000001,37721424.00000001,,,37721448,37721424.00000001,,,,,,37721440,,37721444.00000001,37721452.00000001,37721476,37721424.00000001,37721464,,,37721484.00000001,,37721484.00000001,,,,,,,,,,,,37721448,37721452.00000001,,,37721436.00000001,37721428.00000001,37721440,37721424.00000001
1592771067500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771068000,37721376,,37721420.00000001,,37721408.00000001,37721372,37721400,,,,,,,,37721408.00000001,,37721392,37721392,37721360,,,,,,,,,,,,,,37721400,37721392,,,37721408.00000001,,,,,,,,,,,,,
1592771068500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771069000,,,,,,,,,,,,37721112.00000001,,,,,,,,,37721116.00000001,,,,,,,,,,,,,,,,,,37721308.00000001,,,37721268.00000001,,,,37721268.00000001,,,,
1592771069500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771070000,,,,,,,,,,,,,,,,,,,,,,,,,,,37720964.00000001,37721092.00000001,,37721092.00000001,,,,,,,,,,37721068,37721068,,,,37721060,,,,,
1592771070500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,37720956,,,37720948.00000001,,,,,37720952.00000001,,,,,,,,,,,,,,,,37720956,,,37720972.00000001,37720888.00000001,,37720956,,,,,,,,,,,,
1592771071500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771072000,,,,,,,,,37720560,,,,,,,,,,,,,,,37720552,,,,,37720556,,37720560,,,,,,,,,,,,,,,,,,,
1592771072500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771073000,37720492.00000001,37720552,37720544,37720548,37720536,,37720520,,,37720544,,,37720552,37720544,37720536,,37720500,37720492.00000001,,37720548,,37720548,37720552,,37720544,37720552,,,,,,,37720520,37720492.00000001,,,37720536,,,,,,37720552,37720552,,,37720548,37720548,37720548,37720544
1592771073500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771074000,,,,,,37720488,,,,,,,,,,,,,37720488,,,,,,,,,,,,,,,,,,,,37719860.00000001,,,37719692,,,,37719688.00000001,,,,
1592771074500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771075000,,,,,,,,,,,,37719684,,,,,,,,,37719684,,,,,,,37719680.00000001,,37719680.00000001,,,,,,,,,,37719676.00000001,37719676.00000001,,,,37719672.00000001,,,,,
1592771075500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771076000,,,,,,,,37719664,,,37719656,,,,,37719660.00000001,,,,,,,,,,,37719672.00000001,,,,,37719672.00000001,,,37719656,37719656,,37719664,,,,,,,,,,,,
1592771076500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771077000,,,,,,,,,37719656,,,,,,,,,,,,,,,37719644,,,,,37719648,,37719652,,,,,,,,,,,,,,,,,,,
1592771077500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771078000,,37719640.00000001,37719620,37719628,37719616,,37719612.00000001,,,37719624,,,37719640.00000001,37719620,37719616,,37719596.00000001,37719588,,37719636,,37719640.00000001,37719640.00000001,,37719624,37719640.00000001,,,,,,,37719612.00000001,37719588,,,37719616,,,,,,37719640.00000001,37719640.00000001,,,37719636,37719628,37719636,37719624
1592771078500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771079000,37719588,,,,,37719584,,,,,,,,,,,,,37719584,,,,,,,,,,,,,,,,,,,,37720308,,,,,,,,,,,
1592771079500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771080000,,,,,,,,,,,,37720148,,,,,,,,,37720152.00000001,,,,,,,37720144,,37720144,,,,,,,,,,37720140,37720140,37720160,,,37720136.00000001,37720152.00000001,,,,
1592771080500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771081000,,,,,,,,37720132.00000001,,,,,,,,,,,,,,,,,,,37720136.00000001,,,,,37720136.00000001,,,,,,37720128.00000001,,,,,,,,,,,,
1592771081500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771082000,,,,,,,,,37720108,,37720124,,,,,37720124,,,,,,,,,,,,,37720108,,37720108,,,,37720120,37720120,,,,,,,,,,,,,,
1592771082500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771083000,,37720096.00000001,37720072,37720084,37720064,,37720060.00000001,,,37720076.00000001,,,37720096.00000001,37720076.00000001,37720072,,,,,37720092,,37720096.00000001,37720096.00000001,37720100,37720076.00000001,37720096.00000001,,,,,,,37720060.00000001,,,,37720064,,,,,,37720092,37720096.00000001,,,37720092,37720080,37720092,37720076.00000001
1592771083500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771084000,37720048.00000001,,,,,37720044,,,,,,,,,,,37720056,37720048.00000001,37720032,,,,,,,,,,,,,,,37720052.00000001,,,,,37719852,,,,,,,,,,,
1592771084500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771085000,,,,,,,,,,,,37719844,,,,,,,,,37719848.00000001,,,,,,,37719840.00000001,,37719840.00000001,,,,,,,,,,37719836,37719836,37719852,,,,37719848.00000001,,,,
